date,source_game,target_game,country,ad_impressions,installs
2020-07-07,F,Q,RU,1531,71
2020-07-08,F,Q,RU,1623,75
2020-07-09,F,Q,RU,1331,62
2020-07-10,F,Q,RU,1355,121
2020-07-11,F,Q,RU,1519,72
2020-07-12,F,Q,RU,1968,72
2020-07-13,F,Q,RU,2525,93
2020-07-14,F,Q,RU,2028,86
2020-07-15,F,Q,RU,1604,83
2020-07-16,F,Q,RU,1784,89
2020-07-17,F,Q,RU,1833,91
2020-07-18,F,Q,RU,1802,87
2020-07-19,F,Q,RU,2248,103
2020-07-20,F,Q,RU,2043,92
2020-07-21,F,Q,RU,2154,109
2020-07-22,F,Q,RU,2117,102
2020-07-23,F,Q,RU,1606,82
2020-07-24,F,Q,RU,1577,75
2020-07-25,F,Q,RU,1679,75
2020-07-26,F,Q,RU,2027,87
2020-07-27,F,Q,RU,1566,73
2020-07-28,F,Q,RU,2010,89
2020-07-29,F,Q,RU,2014,100
2020-07-30,F,Q,RU,2681,98
2020-07-31,F,Q,RU,1725,80
2020-07-01,F,R,RU,1668,139
2020-07-02,F,R,RU,1636,148
2020-07-03,F,R,RU,1649,142
2020-07-04,F,R,RU,1473,152
2020-07-05,F,R,RU,1775,173
2020-07-06,F,R,RU,1422,138
2020-07-07,F,R,RU,988,88
2020-07-08,F,R,RU,1225,104
2020-07-09,F,R,RU,966,85
2020-07-10,F,R,RU,1068,96
2020-07-11,F,R,RU,1237,92
2020-07-12,F,R,RU,1316,115
2020-07-13,F,R,RU,1221,98
2020-07-14,F,R,RU,1146,96
2020-07-15,F,R,RU,1376,127
2020-07-16,F,R,RU,1112,104
2020-07-17,F,R,RU,1074,93
2020-07-18,F,R,RU,1138,98
2020-07-19,F,R,RU,1488,115
2020-07-20,F,R,RU,1251,98
2020-07-21,F,R,RU,1152,101
2020-07-22,F,R,RU,1136,106
2020-07-23,F,R,RU,1365,123
2020-07-24,F,R,RU,1684,161
2020-07-25,F,R,RU,1752,157
2020-07-26,F,R,RU,1477,158
2020-07-27,F,R,RU,1530,129
2020-07-28,F,R,RU,1106,119
2020-07-29,F,R,RU,1301,120
2020-07-30,F,R,RU,1388,120
2020-07-31,F,R,RU,1543,141
2020-07-01,F,S,RU,18700,50
2020-07-02,F,S,RU,112606,182
2020-07-03,F,S,RU,83295,177
2020-07-04,F,S,RU,89756,158
2020-07-05,F,S,RU,38909,77
2020-07-06,F,S,RU,93985,135
2020-07-07,F,S,RU,81814,136
2020-07-08,F,S,RU,90462,149
2020-07-09,F,S,RU,93281,136
2020-07-10,F,S,RU,37952,41
2020-07-11,F,S,RU,21514,34
2020-07-12,F,S,RU,15218,24
2020-07-13,F,S,RU,39594,51
2020-07-14,F,S,RU,44668,65
2020-07-15,F,S,RU,14343,28
2020-07-16,F,S,RU,38566,41
2020-07-17,F,S,RU,94559,97
2020-07-18,F,S,RU,87104,113
2020-07-19,F,S,RU,96146,119
2020-07-20,F,S,RU,96192,134
2020-07-21,F,S,RU,94279,113
2020-07-22,F,S,RU,89375,115
2020-07-23,F,S,RU,87732,114
2020-07-24,F,S,RU,100323,121
2020-07-25,F,S,RU,112937,129
2020-07-26,F,S,RU,118588,145
2020-07-27,F,S,RU,133352,134
2020-07-28,F,S,RU,119820,143
2020-07-29,F,S,RU,102633,119
2020-07-30,F,S,RU,100488,107
2020-07-31,F,S,RU,93101,108
2020-07-01,F,T,RU,6754,288
2020-07-02,F,T,RU,4930,247
2020-07-03,F,T,RU,5180,215
2020-07-04,F,T,RU,4718,217
2020-07-05,F,T,RU,5658,194
2020-07-06,F,T,RU,8054,256
2020-07-07,F,T,RU,7037,220
2020-07-08,F,T,RU,4095,163
2020-07-09,F,T,RU,3685,148
2020-07-10,F,T,RU,3462,136
2020-07-11,F,T,RU,3146,108
2020-07-12,F,T,RU,3334,121
2020-07-13,F,T,RU,1669,71
2020-07-14,F,T,RU,1412,56
2020-07-15,F,T,RU,2235,91
2020-07-16,F,T,RU,2247,90
2020-07-17,F,T,RU,1831,78
2020-07-18,F,T,RU,1826,74
2020-07-19,F,T,RU,2323,84
2020-07-20,F,T,RU,1781,75
2020-07-21,F,T,RU,2251,81
2020-07-22,F,T,RU,2038,71
2020-07-23,F,T,RU,2093,79
2020-07-24,F,T,RU,1856,69
2020-07-25,F,T,RU,1525,71
2020-07-26,F,T,RU,1851,70
2020-07-27,F,T,RU,1858,76
2020-07-28,F,T,RU,1961,83
2020-07-29,F,T,RU,2169,82
2020-07-30,F,T,RU,2331,80
2020-07-31,F,T,RU,2585,92
2020-07-01,G,K,RU,38101,844
2020-07-02,G,K,RU,32599,1008
2020-07-03,G,K,RU,38089,959
2020-07-04,G,K,RU,38538,866
2020-07-05,G,K,RU,30613,634
2020-07-06,G,K,RU,2012,108
2020-07-07,G,K,RU,1110,42
2020-07-08,G,K,RU,746,28
2020-07-09,G,K,RU,458,17
2020-07-10,G,K,RU,301,12
2020-07-11,G,K,RU,161,9
2020-07-12,G,K,RU,71,3
2020-07-13,G,K,RU,37,1
2020-07-14,G,K,RU,42,1
2020-07-15,G,K,RU,149,3
2020-07-16,G,K,RU,96,2
2020-07-17,G,K,RU,71,2
2020-07-18,G,K,RU,111,3
2020-07-19,G,K,RU,56,2
2020-07-20,G,K,RU,27,1
2020-07-21,G,K,RU,33,1
2020-07-22,G,K,RU,25,1
2020-07-23,G,K,RU,13779,165
2020-07-24,G,K,RU,15533,262
2020-07-25,G,K,RU,1576,60
2020-07-26,G,K,RU,3830,84
2020-07-27,G,K,RU,1778,41
2020-07-28,G,K,RU,1009,27
2020-07-29,G,K,RU,125,4
2020-07-30,G,K,RU,73,3
2020-07-31,G,K,RU,43,1
2020-07-01,G,L,RU,15987,56
2020-07-02,G,L,RU,133790,264
2020-07-03,G,L,RU,132694,298
2020-07-04,G,L,RU,122683,214
2020-07-05,G,L,RU,33972,66
2020-07-06,G,L,RU,110633,197
2020-07-07,G,L,RU,126681,252
2020-07-08,G,L,RU,127264,213
2020-07-09,G,L,RU,109176,200
2020-07-10,G,L,RU,27038,41
2020-07-11,G,L,RU,11211,24
2020-07-12,G,L,RU,7084,16
2020-07-13,G,L,RU,30692,49
2020-07-14,G,L,RU,33793,50
2020-07-15,G,L,RU,6741,15
2020-07-16,G,L,RU,24272,32
2020-07-17,G,L,RU,52596,65
2020-07-18,G,L,RU,60441,78
2020-07-19,G,L,RU,57481,72
2020-07-20,G,L,RU,52070,76
2020-07-21,G,L,RU,43201,59
2020-07-22,G,L,RU,49583,69
2020-07-23,G,L,RU,49213,60
2020-07-24,G,L,RU,55148,71
2020-07-25,G,L,RU,47094,67
2020-07-26,G,L,RU,43390,65
2020-07-27,G,L,RU,44330,56
2020-07-28,G,L,RU,43220,63
2020-07-29,G,L,RU,33796,52
2020-07-30,G,L,RU,33556,48
2020-07-31,G,L,RU,31469,48
2020-07-01,G,M,RU,79,8
2020-07-02,G,M,RU,267,19
2020-07-03,G,M,RU,1280,93
2020-07-04,G,M,RU,3765,256
2020-07-05,G,M,RU,3099,256
2020-07-06,G,M,RU,2953,225
2020-07-07,G,M,RU,3381,279
2020-07-08,G,M,RU,3195,276
2020-07-09,G,M,RU,3184,269
2020-07-10,G,M,RU,3107,264
2020-07-11,G,M,RU,3368,234
2020-07-12,G,M,RU,3546,239
2020-07-13,G,M,RU,3003,246
2020-07-14,G,M,RU,2220,185
2020-07-15,G,M,RU,3778,266
2020-07-16,G,M,RU,2957,196
2020-07-17,G,M,RU,2824,204
2020-07-18,G,M,RU,2561,211
2020-07-19,G,M,RU,2497,163
2020-07-20,G,M,RU,2288,160
2020-07-21,G,M,RU,1915,142
2020-07-22,G,M,RU,1564,116
2020-07-23,G,M,RU,1930,156
2020-07-24,G,M,RU,2597,183
2020-07-25,G,M,RU,2810,178
2020-07-26,G,M,RU,3105,216
2020-07-27,G,M,RU,2607,164
2020-07-28,G,M,RU,2404,146
2020-07-29,G,M,RU,1953,137
2020-07-30,G,M,RU,1639,101
2020-07-31,G,M,RU,1621,117
2020-07-01,G,N,RU,164,3
2020-07-02,G,N,RU,299,8
2020-07-03,G,N,RU,1044,31
2020-07-04,G,N,RU,593,19
2020-07-05,G,N,RU,770,18
2020-07-06,G,N,RU,2332,54
2020-07-07,G,N,RU,4174,109
2020-07-08,G,N,RU,2780,91
2020-07-09,G,N,RU,1438,44
2020-07-10,G,N,RU,2243,68
2020-07-11,G,N,RU,1882,56
2020-07-12,G,N,RU,2584,69
2020-07-13,G,N,RU,1733,58
2020-07-14,G,N,RU,1930,44
2020-07-15,G,N,RU,2620,67
2020-07-16,G,N,RU,3190,78
2020-07-17,G,N,RU,2493,59
2020-07-18,G,N,RU,3140,80
2020-07-19,G,N,RU,3177,87
2020-07-20,G,N,RU,3086,74
2020-07-21,G,N,RU,3854,94
2020-07-22,G,N,RU,3005,75
2020-07-23,G,N,RU,3702,113
2020-07-24,G,N,RU,3927,119
2020-07-25,G,N,RU,3822,107
2020-07-26,G,N,RU,4007,120
2020-07-27,G,N,RU,17792,392
2020-07-28,G,N,RU,4338,150
2020-07-29,G,N,RU,2612,62
2020-07-30,G,N,RU,2272,59
2020-07-31,G,N,RU,3282,86
2020-07-01,G,O,RU,247,15
2020-07-02,G,O,RU,258,18
2020-07-03,G,O,RU,246,15
2020-07-04,G,O,RU,365,21
2020-07-05,G,O,RU,331,18
2020-07-06,G,O,RU,377,16
2020-07-07,G,O,RU,340,18
2020-07-08,G,O,RU,421,21
2020-07-09,G,O,RU,326,16
2020-07-10,G,O,RU,385,19
2020-07-11,G,O,RU,1283,50
2020-07-12,G,O,RU,15246,592
2020-07-13,G,O,RU,5802,363
2020-07-14,G,O,RU,8305,431
2020-07-15,G,O,RU,11692,557
2020-07-16,G,O,RU,9737,529
2020-07-17,G,O,RU,9611,450
2020-07-18,G,O,RU,10539,454
2020-07-19,G,O,RU,14550,591
2020-07-20,G,O,RU,8623,539
2020-07-21,G,O,RU,545,97
2020-07-22,G,O,RU,348,45
2020-07-23,G,O,RU,296,33
2020-07-24,G,O,RU,344,29
2020-07-25,G,O,RU,1450,59
2020-07-26,G,O,RU,1604,62
2020-07-27,G,O,RU,1431,46
2020-07-28,G,O,RU,957,43
2020-07-29,G,O,RU,838,39
2020-07-30,G,O,RU,875,36
2020-07-31,G,O,RU,767,28
2020-07-01,G,P,RU,3520,56
2020-07-02,G,P,RU,4749,81
2020-07-03,G,P,RU,5102,88
2020-07-04,G,P,RU,4118,75
2020-07-05,G,P,RU,6496,94
2020-07-06,G,P,RU,5850,102
2020-07-07,G,P,RU,7088,108
2020-07-08,G,P,RU,8402,122
2020-07-09,G,P,RU,6906,98
2020-07-10,G,P,RU,10097,140
2020-07-11,G,P,RU,10476,160
2020-07-12,G,P,RU,7735,134
2020-07-13,G,P,RU,6955,108
2020-07-14,G,P,RU,8146,124
2020-07-15,G,P,RU,7648,120
2020-07-16,G,P,RU,6328,97
2020-07-17,G,P,RU,8878,128
2020-07-18,G,P,RU,9372,127
2020-07-19,G,P,RU,11312,158
2020-07-20,G,P,RU,10424,141
2020-07-21,G,P,RU,9377,134
2020-07-22,G,P,RU,9607,139
2020-07-23,G,P,RU,8975,145
2020-07-24,G,P,RU,10515,132
2020-07-25,G,P,RU,7501,116
2020-07-26,G,P,RU,7692,109
2020-07-27,G,P,RU,4614,82
2020-07-28,G,P,RU,3947,66
2020-07-29,G,P,RU,5020,74
2020-07-30,G,P,RU,3775,68
2020-07-31,G,P,RU,3549,57
2020-07-01,G,Q,RU,10,1
2020-07-02,G,Q,RU,16,1
2020-07-03,G,Q,RU,22,1
2020-07-04,G,Q,RU,3509,121
2020-07-05,G,Q,RU,2462,114
2020-07-06,G,Q,RU,3172,144
2020-07-07,G,Q,RU,4183,171
2020-07-08,G,Q,RU,5089,162
2020-07-09,G,Q,RU,3770,150
2020-07-10,G,Q,RU,4607,256
2020-07-11,G,Q,RU,5255,173
2020-07-12,G,Q,RU,5135,166
2020-07-13,G,Q,RU,3875,108
2020-07-14,G,Q,RU,3278,108
2020-07-15,G,Q,RU,3047,105
2020-07-16,G,Q,RU,3292,109
2020-07-17,G,Q,RU,2652,91
2020-07-18,G,Q,RU,2796,87
2020-07-19,G,Q,RU,3813,115
2020-07-20,G,Q,RU,2847,88
2020-07-21,G,Q,RU,2405,78
2020-07-22,G,Q,RU,2378,76
2020-07-23,G,Q,RU,2439,77
2020-07-24,G,Q,RU,3495,98
2020-07-25,G,Q,RU,3230,96
2020-07-26,G,Q,RU,3423,103
2020-07-27,G,Q,RU,2541,70
2020-07-28,G,Q,RU,1349,53
2020-07-29,G,Q,RU,1697,50
2020-07-30,G,Q,RU,1693,47
2020-07-31,G,Q,RU,1353,45
2020-07-01,G,R,RU,2345,54
2020-07-02,G,R,RU,1785,41
2020-07-03,G,R,RU,1285,32
2020-07-04,G,R,RU,1136,32
2020-07-05,G,R,RU,1158,28
2020-07-06,G,R,RU,1026,24
2020-07-07,G,R,RU,951,21
2020-07-08,G,R,RU,895,21
2020-07-09,G,R,RU,778,18
2020-07-10,G,R,RU,1046,19
2020-07-11,G,R,RU,1984,29
2020-07-12,G,R,RU,1774,26
2020-07-13,G,R,RU,1051,20
2020-07-14,G,R,RU,1410,24
2020-07-15,G,R,RU,1342,27
2020-07-16,G,R,RU,1303,25
2020-07-17,G,R,RU,984,18
2020-07-18,G,R,RU,1031,15
2020-07-19,G,R,RU,703,12
2020-07-20,G,R,RU,889,15
2020-07-21,G,R,RU,1107,17
2020-07-22,G,R,RU,745,13
2020-07-23,G,R,RU,709,14
2020-07-24,G,R,RU,1182,19
2020-07-25,G,R,RU,18118,183
2020-07-26,G,R,RU,19201,305
2020-07-27,G,R,RU,21431,327
2020-07-28,G,R,RU,20538,353
2020-07-29,G,R,RU,18446,291
2020-07-30,G,R,RU,27230,387
2020-07-31,G,R,RU,25060,390
2020-07-01,G,S,RU,318,15
2020-07-02,G,S,RU,650,24
2020-07-03,G,S,RU,739,27
2020-07-04,G,S,RU,753,24
2020-07-05,G,S,RU,719,21
2020-07-06,G,S,RU,792,28
2020-07-07,G,S,RU,1475,44
2020-07-08,G,S,RU,1847,54
2020-07-09,G,S,RU,1718,54
2020-07-10,G,S,RU,1433,31
2020-07-11,G,S,RU,1077,46
2020-07-12,G,S,RU,1311,46
2020-07-13,G,S,RU,2841,82
2020-07-14,G,S,RU,4284,117
2020-07-15,G,S,RU,3548,118
2020-07-16,G,S,RU,2189,70
2020-07-17,G,S,RU,1120,49
2020-07-18,G,S,RU,2202,81
2020-07-19,G,S,RU,3612,96
2020-07-20,G,S,RU,3162,103
2020-07-21,G,S,RU,3159,93
2020-07-22,G,S,RU,2600,68
2020-07-23,G,S,RU,4326,128
2020-07-24,G,S,RU,4518,157
2020-07-25,G,S,RU,5389,144
2020-07-26,G,S,RU,6558,161
2020-07-27,G,S,RU,6067,162
2020-07-28,G,S,RU,5633,135
2020-07-29,G,S,RU,6313,134
2020-07-30,G,S,RU,7506,173
2020-07-31,G,S,RU,7142,158
2020-07-01,G,T,RU,3859,181
2020-07-02,G,T,RU,3426,169
2020-07-03,G,T,RU,3272,159
2020-07-04,G,T,RU,3007,148
2020-07-05,G,T,RU,2599,123
2020-07-06,G,T,RU,2386,92
2020-07-07,G,T,RU,2007,67
2020-07-08,G,T,RU,1861,79
2020-07-09,G,T,RU,1762,73
2020-07-10,G,T,RU,1239,57
2020-07-11,G,T,RU,1303,59
2020-07-12,G,T,RU,1668,78
2020-07-13,G,T,RU,1404,68
2020-07-14,G,T,RU,1223,64
2020-07-15,G,T,RU,1864,72
2020-07-16,G,T,RU,2286,97
2020-07-17,G,T,RU,2078,88
2020-07-18,G,T,RU,1652,70
2020-07-19,G,T,RU,1682,75
2020-07-20,G,T,RU,1396,62
2020-07-21,G,T,RU,901,56
2020-07-22,G,T,RU,1253,59
2020-07-23,G,T,RU,1356,57
2020-07-24,G,T,RU,1489,71
2020-07-25,G,T,RU,1733,80
2020-07-26,G,T,RU,2188,115
2020-07-27,G,T,RU,1688,80
2020-07-28,G,T,RU,1796,75
2020-07-29,G,T,RU,1625,72
2020-07-30,G,T,RU,1569,71
2020-07-31,G,T,RU,1632,74
2020-07-01,H,K,RU,4025,152
2020-07-02,H,K,RU,3382,154
2020-07-03,H,K,RU,4176,181
2020-07-04,H,K,RU,4275,184
2020-07-05,H,K,RU,4421,165
2020-07-06,H,K,RU,4375,169
2020-07-07,H,K,RU,2603,119
2020-07-08,H,K,RU,1863,93
2020-07-09,H,K,RU,2101,97
2020-07-10,H,K,RU,2518,126
2020-07-11,H,K,RU,2455,125
2020-07-12,H,K,RU,3616,162
2020-07-13,H,K,RU,2063,101
2020-07-14,H,K,RU,1657,93
2020-07-15,H,K,RU,1567,94
2020-07-16,H,K,RU,1670,89
2020-07-17,H,K,RU,1818,94
2020-07-18,H,K,RU,2188,121
2020-07-19,H,K,RU,2233,133
2020-07-20,H,K,RU,1969,115
2020-07-21,H,K,RU,1907,121
2020-07-22,H,K,RU,1984,112
2020-07-23,H,K,RU,2026,116
2020-07-24,H,K,RU,2137,114
2020-07-25,H,K,RU,2296,113
2020-07-26,H,K,RU,2427,139
2020-07-27,H,K,RU,2152,118
2020-07-28,H,K,RU,1855,112
2020-07-29,H,K,RU,1923,99
2020-07-30,H,K,RU,1827,100
2020-07-31,H,K,RU,1967,108
2020-07-01,H,L,RU,19140,165
2020-07-02,H,L,RU,27483,208
2020-07-03,H,L,RU,26642,211
2020-07-04,H,L,RU,28298,218
2020-07-05,H,L,RU,33569,259
2020-07-06,H,L,RU,31078,235
2020-07-07,H,L,RU,30542,229
2020-07-08,H,L,RU,29662,219
2020-07-09,H,L,RU,24420,186
2020-07-10,H,L,RU,13436,75
2020-07-11,H,L,RU,2349,43
2020-07-12,H,L,RU,3367,37
2020-07-13,H,L,RU,7441,69
2020-07-14,H,L,RU,16291,136
2020-07-15,H,L,RU,16962,145
2020-07-16,H,L,RU,17551,158
2020-07-17,H,L,RU,17774,160
2020-07-18,H,L,RU,24824,188
2020-07-19,H,L,RU,25289,222
2020-07-20,H,L,RU,24736,201
2020-07-21,H,L,RU,18907,180
2020-07-22,H,L,RU,18660,167
2020-07-23,H,L,RU,16575,160
2020-07-24,H,L,RU,19702,178
2020-07-25,H,L,RU,22145,189
2020-07-26,H,L,RU,21065,193
2020-07-27,H,L,RU,14725,138
2020-07-28,H,L,RU,17793,159
2020-07-29,H,L,RU,16294,158
2020-07-30,H,L,RU,15088,136
2020-07-31,H,L,RU,12355,113
2020-07-01,H,M,RU,16889,87
2020-07-02,H,M,RU,10346,37
2020-07-03,H,M,RU,26302,144
2020-07-04,H,M,RU,27376,163
2020-07-05,H,M,RU,18336,71
2020-07-06,H,M,RU,8691,35
2020-07-07,H,M,RU,23321,107
2020-07-08,H,M,RU,19262,72
2020-07-09,H,M,RU,26941,78
2020-07-10,H,M,RU,35237,123
2020-07-11,H,M,RU,8139,63
2020-07-12,H,M,RU,17625,85
2020-07-13,H,M,RU,32842,123
2020-07-14,H,M,RU,34962,134
2020-07-15,H,M,RU,113655,323
2020-07-16,H,M,RU,155715,357
2020-07-17,H,M,RU,95723,335
2020-07-18,H,M,RU,95800,328
2020-07-19,H,M,RU,127023,437
2020-07-20,H,M,RU,238042,532
2020-07-21,H,M,RU,122698,390
2020-07-22,H,M,RU,70890,271
2020-07-23,H,M,RU,30238,176
2020-07-24,H,M,RU,10087,71
2020-07-25,H,M,RU,4675,30
2020-07-26,H,M,RU,2916,20
2020-07-27,H,M,RU,1513,8
2020-07-28,H,M,RU,670,4
2020-07-29,H,M,RU,254,0
2020-07-30,H,M,RU,64,0
2020-07-31,H,M,RU,2,0
2020-07-01,H,N,RU,2576,57
2020-07-02,H,N,RU,2070,49
2020-07-03,H,N,RU,2047,40
2020-07-04,H,N,RU,1538,33
2020-07-05,H,N,RU,1430,31
2020-07-06,H,N,RU,1241,19
2020-07-07,H,N,RU,1559,29
2020-07-08,H,N,RU,1698,37
2020-07-09,H,N,RU,1119,23
2020-07-10,H,N,RU,366,10
2020-07-11,H,N,RU,1,2
2020-07-12,H,N,RU,901,15
2020-07-13,H,N,RU,1206,24
2020-07-14,H,N,RU,1379,22
2020-07-15,H,N,RU,1474,30
2020-07-16,H,N,RU,1581,37
2020-07-17,H,N,RU,826,14
2020-07-18,H,N,RU,1618,25
2020-07-19,H,N,RU,1697,33
2020-07-20,H,N,RU,1416,34
2020-07-21,H,N,RU,1389,28
2020-07-22,H,N,RU,2582,86
2020-07-23,H,N,RU,12582,595
2020-07-24,H,N,RU,18301,867
2020-07-25,H,N,RU,9989,522
2020-07-26,H,N,RU,3587,95
2020-07-27,H,N,RU,2859,73
2020-07-28,H,N,RU,5767,197
2020-07-29,H,N,RU,11529,447
2020-07-30,H,N,RU,12418,489
2020-07-31,H,N,RU,6936,304
2020-07-01,H,O,RU,3661,223
2020-07-02,H,O,RU,3544,213
2020-07-03,H,O,RU,3374,209
2020-07-04,H,O,RU,2649,172
2020-07-05,H,O,RU,2847,193
2020-07-06,H,O,RU,3270,186
2020-07-07,H,O,RU,3240,178
2020-07-08,H,O,RU,3376,188
2020-07-09,H,O,RU,3093,191
2020-07-10,H,O,RU,3495,197
2020-07-11,H,O,RU,3799,221
2020-07-12,H,O,RU,3760,205
2020-07-13,H,O,RU,2704,175
2020-07-14,H,O,RU,3104,185
2020-07-15,H,O,RU,3779,222
2020-07-16,H,O,RU,4017,216
2020-07-17,H,O,RU,3545,218
2020-07-18,H,O,RU,4163,237
2020-07-19,H,O,RU,4490,246
2020-07-20,H,O,RU,3734,221
2020-07-21,H,O,RU,3630,253
2020-07-22,H,O,RU,4341,257
2020-07-23,H,O,RU,3718,217
2020-07-24,H,O,RU,3576,234
2020-07-25,H,O,RU,3999,224
2020-07-26,H,O,RU,3761,225
2020-07-27,H,O,RU,2930,181
2020-07-28,H,O,RU,3520,218
2020-07-29,H,O,RU,3718,225
2020-07-30,H,O,RU,3308,237
2020-07-31,H,O,RU,3120,229
2020-07-01,H,P,RU,33721,648
2020-07-02,H,P,RU,8279,222
2020-07-03,H,P,RU,6855,102
2020-07-04,H,P,RU,13152,248
2020-07-05,H,P,RU,14214,287
2020-07-06,H,P,RU,12191,263
2020-07-07,H,P,RU,12266,261
2020-07-08,H,P,RU,9658,205
2020-07-09,H,P,RU,8868,198
2020-07-10,H,P,RU,9711,195
2020-07-11,H,P,RU,9633,196
2020-07-12,H,P,RU,10793,222
2020-07-13,H,P,RU,7854,177
2020-07-14,H,P,RU,7445,152
2020-07-15,H,P,RU,7663,155
2020-07-16,H,P,RU,8609,185
2020-07-17,H,P,RU,8829,195
2020-07-18,H,P,RU,8846,181
2020-07-19,H,P,RU,9723,209
2020-07-20,H,P,RU,3704,115
2020-07-21,H,P,RU,8877,183
2020-07-22,H,P,RU,8883,194
2020-07-23,H,P,RU,9830,207
2020-07-24,H,P,RU,8351,213
2020-07-25,H,P,RU,9573,195
2020-07-26,H,P,RU,9837,227
2020-07-27,H,P,RU,8629,191
2020-07-28,H,P,RU,9528,213
2020-07-29,H,P,RU,9466,228
2020-07-30,H,P,RU,9677,207
2020-07-31,H,P,RU,9565,214
2020-07-01,H,Q,RU,5296,125
2020-07-02,H,Q,RU,4812,118
2020-07-03,H,Q,RU,4289,112
2020-07-04,H,Q,RU,3993,105
2020-07-05,H,Q,RU,4418,95
2020-07-06,H,Q,RU,3761,85
2020-07-07,H,Q,RU,3444,78
2020-07-08,H,Q,RU,3725,74
2020-07-09,H,Q,RU,2624,66
2020-07-10,H,Q,RU,2738,126
2020-07-11,H,Q,RU,3047,68
2020-07-12,H,Q,RU,3238,72
2020-07-13,H,Q,RU,3416,93
2020-07-14,H,Q,RU,4021,118
2020-07-15,H,Q,RU,6216,165
2020-07-16,H,Q,RU,6578,190
2020-07-17,H,Q,RU,7251,173
2020-07-18,H,Q,RU,7339,181
2020-07-19,H,Q,RU,7506,184
2020-07-20,H,Q,RU,6749,154
2020-07-21,H,Q,RU,6376,148
2020-07-22,H,Q,RU,5817,158
2020-07-23,H,Q,RU,6434,162
2020-07-24,H,Q,RU,7070,156
2020-07-25,H,Q,RU,6156,137
2020-07-26,H,Q,RU,6816,157
2020-07-27,H,Q,RU,3985,104
2020-07-28,H,Q,RU,3209,87
2020-07-29,H,Q,RU,3041,81
2020-07-30,H,Q,RU,3185,83
2020-07-31,H,Q,RU,1959,57
2020-07-01,H,R,RU,1881,88
2020-07-02,H,R,RU,1587,88
2020-07-03,H,R,RU,1791,78
2020-07-04,H,R,RU,1565,77
2020-07-05,H,R,RU,2045,88
2020-07-06,H,R,RU,2037,81
2020-07-07,H,R,RU,1713,76
2020-07-08,H,R,RU,1990,80
2020-07-09,H,R,RU,1937,85
2020-07-10,H,R,RU,1923,83
2020-07-11,H,R,RU,1717,71
2020-07-12,H,R,RU,2057,92
2020-07-13,H,R,RU,4926,142
2020-07-14,H,R,RU,5756,190
2020-07-15,H,R,RU,5590,200
2020-07-16,H,R,RU,4886,201
2020-07-17,H,R,RU,4315,161
2020-07-18,H,R,RU,4271,163
2020-07-19,H,R,RU,4452,174
2020-07-20,H,R,RU,3755,150
2020-07-21,H,R,RU,4716,173
2020-07-22,H,R,RU,4937,170
2020-07-23,H,R,RU,4540,168
2020-07-24,H,R,RU,4066,150
2020-07-25,H,R,RU,3894,144
2020-07-26,H,R,RU,4510,175
2020-07-27,H,R,RU,3937,140
2020-07-28,H,R,RU,4474,166
2020-07-29,H,R,RU,4456,176
2020-07-30,H,R,RU,4244,154
2020-07-31,H,R,RU,4363,174
2020-07-01,H,S,RU,21799,218
2020-07-02,H,S,RU,17790,182
2020-07-03,H,S,RU,16892,203
2020-07-04,H,S,RU,16542,184
2020-07-05,H,S,RU,17716,197
2020-07-06,H,S,RU,24115,258
2020-07-07,H,S,RU,20159,228
2020-07-08,H,S,RU,18164,194
2020-07-09,H,S,RU,19929,200
2020-07-10,H,S,RU,19043,121
2020-07-11,H,S,RU,16769,206
2020-07-12,H,S,RU,19602,210
2020-07-13,H,S,RU,14885,181
2020-07-14,H,S,RU,14072,149
2020-07-15,H,S,RU,12012,145
2020-07-16,H,S,RU,14701,175
2020-07-17,H,S,RU,12325,146
2020-07-18,H,S,RU,13571,142
2020-07-19,H,S,RU,14214,158
2020-07-20,H,S,RU,14748,156
2020-07-21,H,S,RU,15117,167
2020-07-22,H,S,RU,13157,147
2020-07-23,H,S,RU,13799,163
2020-07-24,H,S,RU,10863,124
2020-07-25,H,S,RU,38571,407
2020-07-26,H,S,RU,65462,804
2020-07-27,H,S,RU,54503,757
2020-07-28,H,S,RU,43665,582
2020-07-29,H,S,RU,17762,230
2020-07-30,H,S,RU,17025,215
2020-07-31,H,S,RU,19734,213
2020-07-01,H,T,RU,3801,164
2020-07-02,H,T,RU,3642,188
2020-07-03,H,T,RU,4454,237
2020-07-04,H,T,RU,3373,166
2020-07-05,H,T,RU,3519,174
2020-07-06,H,T,RU,6587,302
2020-07-07,H,T,RU,7142,339
2020-07-08,H,T,RU,5071,285
2020-07-09,H,T,RU,4068,202
2020-07-10,H,T,RU,4129,208
2020-07-11,H,T,RU,4091,206
2020-07-12,H,T,RU,4855,259
2020-07-13,H,T,RU,2633,151
2020-07-14,H,T,RU,2061,109
2020-07-15,H,T,RU,2657,125
2020-07-16,H,T,RU,2611,122
2020-07-17,H,T,RU,2917,127
2020-07-18,H,T,RU,3712,154
2020-07-19,H,T,RU,3822,163
2020-07-20,H,T,RU,3742,158
2020-07-21,H,T,RU,4599,184
2020-07-22,H,T,RU,3679,179
2020-07-23,H,T,RU,4621,223
2020-07-24,H,T,RU,3597,194
2020-07-25,H,T,RU,3390,175
2020-07-26,H,T,RU,3212,161
2020-07-27,H,T,RU,2819,142
